LoanID	BorrowerID	LoanPurpose	LoanStatus	RepaymentStatus	default_reason	StartDate	Amount	grossrate	PrincipalOutstanding	term	MaturityDate	DaysEarly
41107	4135673	Personal Loan	Active	Repaying		2021-08-16	12390.0	4.50024	11551.21	48	2025-08-16	
41109	4112361	Personal Loan	Active	Repaying		2021-08-16	10500.0	4.50024	9955.19	60	2026-08-16	
41110	2880575	Personal Loan	Active	Repaying		2021-08-16	12600.0	4.50024	11946.24	60	2026-08-16	
41090	3706063	Personal Loan	Active	Repaying		2021-08-16	3150.0	4.50024	2849.95	36	2024-08-16	
41087	4157371	Personal Loan	Active	Repaying		2021-08-16	3360.0	4.50024	3019.98	36	2024-08-16	
41088	4157439	Personal Loan	Active	Repaying		2021-08-16	5250.0	4.50024	4977.84	60	2026-08-16	
41096	3461968	Personal Loan	Active	Repaying		2021-08-16	6300.0	4.50024	5693.85	36	2024-08-27	
41103	3274597	Personal Loan	Active	Repaying		2021-08-16	6641.25	4.50024	3972.76	24	2023-09-01	
41091	2654041	Personal Loan	Active	Repaying		2021-08-16	15750.0	4.50024	14868.71	60	2026-08-16	
41085	4154293	Personal Loan	Active	Repaying		2021-08-16	9030.0	4.00157	8549.44	60	2026-08-16	
41084	2736586	Personal Loan	Settled	Repaid		2021-08-16	2205.0	4.00157	0.0	36	2021-12-30	960.0
41112	459481	Personal Loan	Settled	Repaid		2021-08-16	10500.0	4.50024	0.0	36	2021-09-06	1075.0
41113	1405366	Personal Loan	Cancelled	Repaid		2021-08-16	10500.0	4.50024	0.0	12	2022-08-16	0.0
41114	113845	Personal Loan	Active	Repaying		2021-08-16	15750.0	4.50024	14868.71	60	2026-08-16	
41083	2012706	Personal Loan	Active	Repaying		2021-08-16	5250.0	4.50024	4981.83	60	2026-08-16	
41108	1690582	Personal Loan	Active	Repaying		2021-08-16	15750.0	4.50024	14927.38	48	2025-08-16	
41099	1794676	Personal Loan	Settled	Repaid		2021-08-16	4200.0	4.50024	0.0	60	2021-10-06	1775.0
41111	4140996	Personal Loan	Active	Repaying		2021-08-16	7875.0	4.50024	6451.54	24	2023-08-16	
41086	2554791	Personal Loan	Active	Repaying		2021-08-16	6300.0	4.00157	5964.86	60	2026-08-16	
41071	1889732	Personal Loan	Active	Repaying		2021-08-13	21000.0	4.50024	18681.03	60	2026-08-13	
41073	4154831	Personal Loan	Active	Repaying		2021-08-13	8400.0	4.50024	7986.36	60	2026-08-25	
41081	4145313	Personal Loan	Active	Repaying		2021-08-13	3675.0	4.50024	3326.4	36	2024-08-26	
41051	1896432	Personal Loan	Active	Repaying		2021-08-13	5250.0	4.00157	4424.24	24	2023-09-01	
41052	2945958	Personal Loan	Active	Late		2021-08-13	2100.0	4.00157	2000.85	36	2024-08-13	
41075	3217118	Personal Loan	Active	Repaying		2021-08-13	5250.0	4.50024	4970.42	60	2026-08-13	
41058	4151672	Personal Loan	Active	Repaying		2021-08-13	13650.0	4.50024	12302.69	60	2026-08-16	
41078	3781907	Personal Loan	Active	Repaying		2021-08-13	6300.0	4.50024	5570.12	48	2025-08-13	
41082	431992	Personal Loan	Active	Repaying		2021-08-13	7875.0	4.50024	7124.55	36	2024-08-13	
41068	4135601	Personal Loan	Active	Repaying		2021-08-13	7875.0	4.50024	7235.12	60	2026-08-13	
41076	3708795	Personal Loan	Settled	Repaid		2021-08-13	4200.0	4.00157	0.0	36	2021-09-24	1054.0
41080	3486056	Personal Loan	Active	Repaying		2021-08-13	6405.0	4.50024	6096.49	60	2026-08-13	
41055	3255148	Personal Loan	Active	Repaying		2021-08-13	10500.0	4.50024	9837.4	48	2025-08-13	
41053	3958025	Personal Loan	Settled	Repaid		2021-08-13	2100.0	4.50024	0.0	60	2022-01-25	1661.0
41077	3608152	Personal Loan	Active	Repaying		2021-08-13	2100.0	4.50024	1782.61	24	2023-08-13	
41069	3956427	Personal Loan	Settled	Repaid		2021-08-13	3150.0	4.50024	0.0	36	2021-10-29	1019.0
41066	1638616	Personal Loan	Active	Repaying		2021-08-13	2625.0	4.50024	2224.92	24	2023-08-21	
41079	1581864	Personal Loan	Active	Repaying		2021-08-13	23100.0	4.50024	21870.57	60	2026-08-13	
41050	4117076	Personal Loan	Active	Repaying		2021-08-13	5250.0	4.00157	4718.61	36	2024-08-13	
41074	3706008	Personal Loan	Active	Repaying		2021-08-13	10500.0	4.50024	9955.19	60	2026-08-13	
41072	1833849	Personal Loan	Settled	Repaid		2021-08-13	4200.0	4.50024	0.0	48	2021-12-08	1344.0
41054	4124626	Personal Loan	Active	Repaying		2021-08-13	3675.0	4.50024	3238.96	30	2024-02-13	
41056	4153455	Personal Loan	Active	Repaying		2021-08-13	24150.0	4.50024	20351.81	24	2023-08-13	
41057	4133781	Personal Loan	Active	Repaying		2021-08-13	5250.0	4.50024	4970.42	60	2026-08-13	
41060	4138780	Personal Loan	Active	Repaying		2021-08-13	10500.0	4.50024	9955.19	60	2026-08-13	
41059	2883044	Personal Loan	Active	Repaying		2021-08-13	2940.0	4.50024	2726.26	48	2025-08-13	
41061	4135997	Personal Loan	Active	Repaying		2021-08-13	6300.0	4.50024	5662.43	36	2024-08-13	
41070	4140635	Personal Loan	Active	Late		2021-08-13	5250.0	4.50024	5048.65	24	2023-08-13	
41062	1462621	Personal Loan	Active	Repaying		2021-08-13	6300.0	4.50024	5947.51	60	2026-08-13	
41063	4153994	Personal Loan	Active	Repaying		2021-08-13	8400.0	4.50024	7831.29	48	2025-08-13	
41064	4134138	Personal Loan	Active	Repaying		2021-08-13	3675.0	4.50024	3479.37	60	2026-08-13	
41067	3621998	Personal Loan	Active	Repaying		2021-08-13	18900.0	4.50024	16987.28	36	2024-08-13	
41065	4134075	Personal Loan	Active	Repaying		2021-08-13	8400.0	4.50024	7568.94	36	2024-09-01	
41034	4123952	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4981.83	60	2026-08-12	
41031	2974001	Personal Loan	Active	Repaying		2021-08-12	15225.0	4.50024	13704.66	36	2024-08-28	
41037	4142176	Personal Loan	Active	Repaying		2021-08-12	2625.0	4.50024	2434.04	48	2025-08-12	
41012	4148322	Personal Loan	Active	Late		2021-08-12	4200.0	4.00157	3886.47	36	2024-08-15	
41014	3424310	Personal Loan	Active	Repaying		2021-08-12	3465.0	4.00157	3131.58	36	2024-08-12	
41032	3378080	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4981.83	60	2026-08-12	
41019	1228437	Personal Loan	Active	Repaying		2021-08-12	3150.0	4.50024	2926.05	36	2024-09-01	
41033	3185878	Personal Loan	Active	Repaying		2021-08-12	5775.0	4.50024	5505.96	60	2026-08-12	
41049	3401177	Personal Loan	Active	Repaying		2021-08-12	25200.0	4.50024	23858.88	60	2026-08-12	
41041	4122924	Personal Loan	Active	Repaying		2021-08-12	2100.0	4.50024	1961.62	48	2025-08-12	
41022	4055019	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4763.91	36	2024-08-12	
41036	2736039	Personal Loan	Active	Repaying		2021-08-12	2625.0	4.50024	2168.07	24	2023-08-12	
41043	539717	Personal Loan	Active	Repaying		2021-08-12	5775.0	4.50024	5305.53	60	2026-08-12	
41026	2631869	Personal Loan	Active	Repaying		2021-08-12	10290.0	4.50024	9542.15	48	2025-08-12	
41024	3880025	Personal Loan	Active	Repaying		2021-08-12	6825.0	4.50024	6177.82	36	2024-08-12	
41027	764421	Personal Loan	Active	Repaying		2021-08-12	7350.0	4.50024	6938.72	60	2026-08-12	
41020	317639	Personal Loan	Active	Repaying		2021-08-12	6300.0	4.50024	5947.51	60	2026-08-12	
41044	4143334	Personal Loan	Active	Repaying		2021-08-12	4200.0	4.50024	3774.85	36	2024-08-12	
41013	1956899	Personal Loan	Active	Repaying		2021-08-12	21000.0	4.50024	19966.15	60	2026-08-12	
41011	4148890	Personal Loan	Active	Repaying		2021-08-12	4200.0	4.50024	3774.85	36	2024-08-12	
41028	698631	Personal Loan	Active	Repaying		2021-08-12	2100.0	4.00157	1769.76	24	2023-08-12	
41042	4148245	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4886.07	60	2026-08-12	
41015	1948309	Personal Loan	Active	Repaying		2021-08-12	2625.0	4.00157	2485.49	60	2026-08-12	
41021	1345821	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4977.84	60	2026-08-12	
41039	4143923	Personal Loan	Active	Late		2021-08-12	2100.0	4.00157	2021.72	24	2023-08-12	
41029	2501164	Personal Loan	Active	Repaying		2021-08-12	6300.0	4.50024	6018.83	60	2026-08-12	
41164	4131310	Personal Loan	Active	Repaying		2021-08-12	4200.0	4.50024	3774.85	36	2024-08-12	
41038	2541288	Personal Loan	Active	Repaying		2021-08-12	4200.0	4.50024	3943.84	48	2025-08-26	
41016	3640564	Personal Loan	Active	Repaying		2021-08-12	4725.0	4.50024	4394.76	48	2025-08-15	
41048	3196912	Personal Loan	Active	Repaying		2021-08-12	7350.0	4.50024	6616.06	36	2024-08-12	
41018	4044128	Personal Loan	Active	Repaying		2021-08-12	4725.0	4.00157	3992.18	24	2023-08-12	
41025	4138039	Personal Loan	Active	Repaying		2021-08-12	1100.0	4.00157	932.33	24	2023-08-12	
41023	4134729	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4981.83	60	2026-08-12	
41030	1079616	Personal Loan	Active	Repaying		2021-08-12	3150.0	4.00157	2982.14	60	2026-08-12	
41045	203086	Personal Loan	Active	Repaying		2021-08-12	5250.0	4.50024	4981.83	60	2026-08-12	
41035	4134202	Personal Loan	Active	Repaying		2021-08-12	10500.0	4.50024	9941.45	60	2026-08-25	
41047	4140556	Personal Loan	Active	Repaying		2021-08-12	7350.0	4.50024	6508.56	48	2025-08-12	
41040	1187868	Personal Loan	Active	Repaying		2021-08-12	7350.0	4.50024	6974.76	60	2026-08-12	
41017	1530107	Personal Loan	Active	Repaying		2021-08-12	15750.0	4.50024	14177.26	36	2024-08-12	
41046	4124471	Personal Loan	Cancelled	Repaid		2021-08-12	1760.0	4.00157	0.0	24	2023-08-12	0.0
40982	2304128	Personal Loan	Active	Repaying		2021-08-11	21000.0	4.50024	18676.54	60	2026-08-28	
40985	4117478	Personal Loan	Active	Repaying		2021-08-11	10500.0	4.50024	9983.07	60	2026-08-11	
41005	3550648	Personal Loan	Settled	Repaid		2021-08-11	13125.0	4.50024	0.0	36	2022-01-19	935.0
40994	2029938	Personal Loan	Active	Repaying		2021-08-11	5250.0	4.50024	4554.5	36	2024-08-11	
41002	3094484	Personal Loan	Active	Repaying		2021-08-11	2100.0	4.50024	1772.41	24	2023-08-11	
40977	607494	Personal Loan	Active	Repaying		2021-08-11	3150.0	4.00157	2921.09	48	2025-08-16	
41006	1686147	Personal Loan	Active	Repaying		2021-08-11	10500.0	4.50024	8848.68	24	2023-08-11	
40969	1442815	Personal Loan	Active	Repaying		2021-08-11	2100.0	4.50024	1654.45	18	2023-02-11	
41008	4129962	Personal Loan	Active	Repaying		2021-08-11	3675.0	4.50024	3311.48	36	2024-08-11	
40991	449120	Personal Loan	Active	Repaying		2021-08-11	5775.0	4.50024	5451.78	60	2026-08-26	
40989	1593749	Personal Loan	Active	Repaying		2021-08-11	7350.0	4.50024	6836.24	48	2025-08-11	
40974	777415	Personal Loan	Active	Repaying		2021-08-11	5250.0	4.50024	4431.12	24	2023-08-11	
41000	4140659	Personal Loan	Active	Repaying		2021-08-11	3675.0	4.50024	3103.28	24	2023-08-11	
40979	4132545	Personal Loan	Active	Repaying		2021-08-11	2100.0	4.50024	1887.58	36	2024-08-11	
40990	4145577	Personal Loan	Active	Repaying		2021-08-11	7875.0	4.50024	6646.82	24	2023-08-11	
40983	1449217	Personal Loan	Active	Repaying		2021-08-11	2100.0	4.50024	1996.72	60	2026-08-11	
40998	4132290	Personal Loan	Active	Repaying		2021-08-11	3675.0	4.50024	3114.9	24	2023-08-11	
40992	1816822	Personal Loan	Settled	Repaid		2021-08-11	2100.0	4.50024	0.0	36	2021-09-16	1060.0
40997	4132422	Personal Loan	Active	Repaying		2021-08-11	10500.0	4.50024	9963.59	60	2026-08-01	
41010	3642223	Personal Loan	Active	Repaying		2021-08-11	3150.0	4.50024	2936.59	48	2025-08-11	
40996	3297037	Personal Loan	Active	Repaying		2021-08-11	3150.0	4.50024	2988.86	60	2026-08-11	
40999	4146598	Personal Loan	Active	Repaying		2021-08-11	10500.0	4.50024	9983.07	60	2026-08-11	
40980	3188760	Personal Loan	Active	Repaying		2021-08-11	9555.0	4.50024	9046.66	60	2026-08-01	
40984	2782924	Personal Loan	Active	Repaying		2021-08-11	7875.0	4.50024	7455.93	60	2026-08-11	
41004	490111	Personal Loan	Active	Repaying		2021-08-11	7350.0	4.50024	5013.27	60	2026-08-11	
40986	4131799	Personal Loan	Active	Repaying		2021-08-11	6300.0	4.50024	5964.86	60	2026-08-11	
40970	3679548	Personal Loan	Active	Repaying		2021-08-11	5250.0	4.00157	5016.02	60	2026-08-11	
40987	4127774	Personal Loan	Active	Repaying		2021-08-11	2625.0	4.50024	2215.69	24	2023-08-11	
40973	582740	Personal Loan	Active	Repaying		2021-08-11	3150.0	4.50024	2683.84	24	2023-08-11	
40971	4106729	Personal Loan	Active	Repaying		2021-08-11	4200.0	4.00157	3714.41	36	2024-08-11	
40993	4121423	Personal Loan	Active	Repaying		2021-08-11	3150.0	4.50024	2849.95	36	2024-08-11	
41007	4002044	Personal Loan	Active	Repaying		2021-08-11	7875.0	4.50024	7153.1	36	2024-08-11	
40981	4143436	Personal Loan	Active	Repaying		2021-08-11	5250.0	4.50024	4991.56	60	2026-08-11	
40978	4086462	Personal Loan	Active	Repaying		2021-08-11	6300.0	4.50024	5362.03	24	2023-08-11	
40988	4129847	Personal Loan	Active	Repaying		2021-08-11	3150.0	4.50024	2892.27	48	2025-08-11	
41001	4042202	Personal Loan	Active	Repaying		2021-08-11	15750.0	4.50024	14868.71	60	2026-08-11	
40976	1935943	Personal Loan	Active	Repaying		2021-08-11	26250.0	4.50024	24909.05	60	2026-08-28	
40995	421962	Personal Loan	Active	Repaying		2021-08-11	3465.0	4.50024	3017.41	36	2024-08-11	
41003	4128644	Personal Loan	Active	Repaying		2021-08-11	2625.0	4.50024	2353.01	36	2024-08-11	
41009	2138739	Personal Loan	Active	Repaying		2021-08-11	5250.0	4.50024	4882.97	48	2025-08-11	
40975	4005698	Personal Loan	Active	Repaying		2021-08-11	12600.0	4.50024	11894.92	60	2026-08-28	
40972	4090017	Personal Loan	Settled	Repaid		2021-08-11	2100.0	4.00157	0.0	24	2021-12-17	602.0
40943	2416128	Personal Loan	Active	Repaying		2021-08-10	2625.0	4.50024	2491.17	60	2026-08-01	
40945	4024983	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.50024	4970.42	60	2026-08-10	
40946	3710522	Personal Loan	Active	Repaying		2021-08-10	3150.0	4.50024	2835.45	36	2024-08-10	
40948	4053129	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.50024	4977.84	60	2026-08-10	
40933	4141749	Personal Loan	Active	Repaying		2021-08-10	10500.0	4.50024	9489.84	36	2024-08-10	
40926	2562715	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.00157	1424.37	12	2022-08-10	
40940	4083609	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.50024	4981.83	60	2026-08-10	
40961	3198733	Personal Loan	Settled	Repaid		2021-08-10	10500.0	4.50024	0.0	36	2021-10-18	1027.0
40931	695807	Personal Loan	Settled	Repaid		2021-08-10	1980.0	4.00157	0.0	36	2021-09-02	1073.0
40956	1695359	Personal Loan	Settled	Repaid		2021-08-10	7875.0	4.50024	0.0	36	2022-01-20	933.0
40962	4124833	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.50024	1991.04	60	2026-08-10	
40930	1465587	Personal Loan	Active	Repaying		2021-08-10	13125.0	4.50024	12478.84	60	2026-08-01	
40935	3380852	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.00157	1892.23	36	2024-08-10	
40937	3967738	Personal Loan	Active	Repaying		2021-08-10	2625.0	4.50024	2234.16	24	2023-08-10	
40957	3968670	Personal Loan	Active	Repaying		2021-08-10	2625.0	4.50024	2362.89	36	2024-08-10	
40953	3764181	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.00157	1769.76	24	2023-08-10	
40947	1005105	Personal Loan	Active	Repaying		2021-08-10	4200.0	4.50024	3964.95	60	2026-08-01	
40927	2835960	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.00157	4431.12	24	2023-08-10	
40923	3793756	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.00157	1789.32	24	2023-08-10	
40924	4140900	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.00157	4744.9	36	2024-08-10	
40966	3334260	Personal Loan	Settled	Repaid		2021-08-10	3675.0	4.50024	0.0	24	2021-11-19	629.0
40951	2132217	Personal Loan	Active	Repaying		2021-08-10	4200.0	4.50024	3982.04	60	2026-08-10	
40950	3718415	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.50024	4728.43	60	2026-08-10	
40965	742649	Personal Loan	Active	Repaying		2021-08-10	15750.0	4.50024	14911.89	60	2026-08-10	
40958	2350357	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.50024	4991.56	60	2026-08-10	
40954	3254072	Personal Loan	Active	Repaying		2021-08-10	3150.0	4.50024	2764.81	30	2024-02-10	
40941	3952048	Personal Loan	Settled	Repaid		2021-08-10	5250.0	4.50024	0.0	30	2021-11-17	815.0
40963	3055841	Personal Loan	Active	Repaying		2021-08-10	7875.0	4.50024	7495.7	60	2026-08-10	
40964	2589779	Personal Loan	Active	Repaying		2021-08-10	3675.0	4.50024	3407.75	48	2025-08-10	
40944	3600438	Personal Loan	Active	Repaying		2021-08-10	15750.0	4.50024	14933.02	60	2026-08-19	
40952	4049196	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.50024	4970.42	60	2026-08-10	
40968	1935304	Personal Loan	Active	Repaying		2021-08-10	4200.0	4.50024	3976.59	60	2026-08-10	
40932	754312	Personal Loan	Active	Repaying		2021-08-10	5250.0	4.00157	4970.42	60	2026-08-10	
40959	4132013	Personal Loan	Active	Repaying		2021-08-10	18375.0	4.50024	17346.77	60	2026-08-10	
40949	1779273	Personal Loan	Active	Repaying		2021-08-10	3150.0	4.50024	2861.3	36	2024-08-10	
40925	1886618	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.00157	1769.76	24	2023-08-10	
40929	4079292	Personal Loan	Active	Repaying		2021-08-10	2625.0	4.00157	2234.16	24	2023-08-10	
40928	4123360	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.00157	1772.41	24	2023-08-10	
40967	4117760	Personal Loan	Active	Repaying		2021-08-10	4200.0	4.50024	3982.04	60	2026-08-10	
40934	4067061	Personal Loan	Active	Repaying		2021-08-10	3150.0	4.00157	2858.34	36	2024-08-10	
40955	791986	Personal Loan	Active	Repaying		2021-08-10	19425.0	4.50024	18417.22	60	2026-08-10	
40922	3433185	Personal Loan	Active	Repaying		2021-08-10	10500.0	4.50024	9983.07	60	2026-08-10	
40936	872015	Personal Loan	Settled	Repaid		2021-08-10	4200.0	4.50024	0.0	36	2022-01-14	939.0
40960	1582074	Personal Loan	Active	Repaying		2021-08-10	2100.0	4.50024	1988.28	60	2026-08-10	
40939	4142124	Personal Loan	Active	Repaying		2021-08-10	1650.0	4.00157	1482.87	36	2024-08-10	
40938	4120731	Personal Loan	Active	Repaying		2021-08-10	8400.0	4.50024	8098.4	60	2026-09-02	
40888	4127414	Personal Loan	Settled	Repaid		2021-08-09	2100.0	4.00157	0.0	36	2021-11-01	1012.0
40868	3119077	Personal Loan	Active	Repaying		2021-08-09	10500.0	4.50024	8899.49	24	2023-08-09	
40871	3159724	Personal Loan	Active	Repaying		2021-08-09	15750.0	4.50024	14868.71	60	2026-08-09	
40867	4116665	Personal Loan	Active	Repaying		2021-08-09	21000.0	4.50024	19910.35	60	2026-08-09	
40920	4138117	Personal Loan	Active	Repaying		2021-08-09	4200.0	4.00157	3915.65	48	2025-08-09	
40872	1290797	Personal Loan	Active	Repaying		2021-08-09	17850.0	4.50024	16900.19	60	2026-08-01	
40897	4036249	Personal Loan	Settled	Repaid		2021-08-09	3675.0	4.50024	0.0	60	2021-11-26	1717.0
40889	1120851	Personal Loan	Active	Repaying		2021-08-09	2100.0	4.00157	1996.72	60	2026-08-26	
40876	4132146	Personal Loan	Active	Repaying		2021-08-09	1100.0	4.00157	742.87	12	2022-08-09	
40887	4128586	Personal Loan	Active	Late		2021-08-09	14700.0	4.50024	14342.02	60	2026-08-09	
40877	4123529	Personal Loan	Settled	Repaid		2021-08-09	3150.0	4.00157	0.0	36	2022-01-26	926.0
40916	3815122	Personal Loan	Settled	Repaid		2021-08-09	2940.0	4.50024	0.0	60	2021-08-25	1810.0
40875	2683875	Personal Loan	Active	Repaying		2021-08-09	12600.0	4.50024	11929.72	60	2026-08-09	
40873	1676295	Personal Loan	Active	Repaying		2021-08-09	26250.0	4.50024	24852.72	60	2026-08-09	
40912	722995	Personal Loan	Settled	Repaid		2021-08-09	7875.0	4.50024	0.0	36	2021-09-15	1059.0
40917	3481407	Personal Loan	Active	Repaying		2021-08-09	6825.0	4.50024	5352.85	48	2025-08-17	
40921	4131384	Personal Loan	Active	Repaying		2021-08-09	4200.0	4.50024	3774.85	36	2024-08-09	
40896	4132807	Personal Loan	Settled	Repaid		2021-08-09	2100.0	4.00157	0.0	24	2021-08-27	712.0
40904	3632930	Personal Loan	Active	Repaying		2021-08-09	10500.0	4.50024	6983.07	60	2026-08-28	
40869	1391988	Personal Loan	Active	Repaying		2021-08-09	5250.0	4.00157	4970.42	60	2026-08-09	
40870	3782696	Personal Loan	Active	Repaying		2021-08-09	4200.0	4.00157	3993.47	60	2026-08-09	
40886	3526650	Personal Loan	Active	Repaying		2021-08-09	5250.0	4.50024	4768.76	36	2024-08-09	
40874	4131951	Personal Loan	Active	Repaying		2021-08-09	8400.0	4.50024	7812.66	48	2025-08-09	
40905	4133214	Personal Loan	Active	Repaying		2021-08-09	4200.0	4.50024	3815.17	36	2024-08-01	
40878	764438	Personal Loan	Active	Repaying		2021-08-09	3150.0	4.50024	2484.34	18	2023-02-09	
40899	4120742	Personal Loan	Settled	Repaid		2021-08-09	3150.0	4.50024	0.0	48	2021-10-04	1405.0
40879	2463772	Personal Loan	Active	Repaying		2021-08-09	5250.0	4.50024	4970.42	60	2026-08-09	
40880	4132117	Personal Loan	Active	Repaying		2021-08-09	5250.0	4.50024	4468.49	24	2023-08-09	
40881	1325092	Personal Loan	Active	Repaying		2021-08-09	3150.0	4.50024	2982.14	60	2026-08-09	
40882	3885741	Personal Loan	Active	Repaying		2021-08-09	2940.0	4.00157	2701.05	60	2026-08-09	
40883	4132457	Personal Loan	Active	Repaying		2021-08-09	7875.0	4.50024	6919.3	30	2024-02-09	
40884	3974706	Personal Loan	Active	Repaying		2021-08-09	2100.0	4.00157	1769.76	24	2023-08-09	
40885	4125486	Personal Loan	Active	Repaying		2021-08-09	3150.0	4.00157	2835.45	36	2024-08-09	
40890	1239736	Personal Loan	Active	Repaying		2021-08-09	2100.0	4.00157	1781.72	24	2023-08-09	
40891	3772036	Personal Loan	Active	Repaying		2021-08-09	10500.0	4.50024	8316.2	18	2023-02-09	
40892	4109527	Personal Loan	Active	Repaying		2021-08-09	6825.0	4.50024	6489.19	60	2026-08-09	
40893	900411	Personal Loan	Active	Repaying		2021-08-09	3150.0	4.50024	2994.8	60	2026-08-09	
